,url,title,description,price,brand
74,https://bestfurniture.co.nz/products/linea-sideboard,LINEA SIDEBOARD | BUFFET,"
We love the beauty of natural oak, but does your space crave a little more drama? Meet the Linea! If your room is swimming in white oak, this collection is here to spice things up with bold oak strip panels and soft-closing doors that reveal a sleek black interior—because why should the outside have all the fun? On the flip side, are you looking for something more subtle? The Linea also comes in all-natural oak or all-black oak for those who prefer their drama with a side of calm. Either way, your space is about to get a whole lot more interesting!

Dimensions:
W159 D45 H76.1CM




The Timber
Wood displays different grain patterns depending on which way they are cut - for example, the 'medullary ray' which can appear on oak furniture is a mark of good quality timber, these are just characteristics of the natural beauty of the wood. Wood veneers also allow distinctive patterns to be created on some surfaces, such as table tops and drawer fronts by the way slivers are arranged. All timber and veneer surfaces will change colour and mellow over time. New furniture will initially vary in shade from items that have been previously purchased.
Freight Prices


Below is the typical freight price to large towns and Cities in NZ except rural.

All North Island including Auckland deliveries - $145
Wellington - free pick-up, (choose ""EMAIL bestfurniture@xtra.co.nz FOR A SHIPPING QUOTE"" at checkout).
Christchurch - $60 (or free pick-up)
South Island Cities or large towns - $75

This should come up at check-out, but if your address doesn't please email us on team@bestfurniture.co.nz and we will get you a quote.


",1995.0,Best Furniture Shop
75,https://bohincstudio.com/collections/vases/products/jupiter-vase,JUPITER VASE,"




Named after the planet Jupiter, the new Jupiter vase features a brass galvanised steel bullet shaped vase and a base in 3-D milled Carrara marble. The vase can be removed from its rainbow shaped base.
Handmade in Italy using a mix of handmade metalwork and 3-D milled marble parts. Please note that no two marbles are alike and there will be variations in the pattern as well as in the colour of  the pieces. 
Please note that even though metal is protected by clear varnish,  it may still oxidise over the years which is a natural ageing process.
Each object is individually numbered and comes with a signed Certificate of authenticity to prove that it is Bohinc Studio original.Limited edition of 10 boxes.Estimated production time: 5-6weeks



















MATERIAL: Calacatta oro and dark oxidized brassDIMENSIONS: 330 x h 390mm

Handmade in Italy.

",5230.0,sale
76,https://www.saladinostyle.com/products/nature,OUTDOOR LIVING,,0.0,SALADINO
77,https://finelinefurnitureandaccessories.com/products/colosso-woven-neoprene-hand-knotted-basket,Colosso Woven Neoprene Hand Knotted Baskets," 




DIMENSIONS:


25mm Yarn              



MATERIAL:
Neoprene



FINISH:

Pearl Grey, Grey, Black



 
Our neoprene baskets are unique and timeless, entirely handmade in Italy, following traditional handcrafted techniques, like crochet, knots, macramè.They take their contemporary character from the neoprene yarn, making them waterproof and pleasant to touch, useful to contain books, magazines, plants, flowers, fruits, toys, towels, soaps and so on.
 
The COLOSSO yarn which is our thickest gauge yarn available is only available in 3 colors. Black, Grey, and Pearl Grey.
*the pearl grey is the lighter grey of the two. 
Lead time is typically 3-4 weeks for delivery as they are produced in Italy
See if you spot the piece styled on our Instagram 
 
 ",340.0,Fine Line Furniture & Accessories
78,https://donar.si/products/collodi,Collodi,"Collodi Chair is a response to ever growing problem of plastic pollution and a proof that sustainability, when designed right, enhances rather than compromises on the ergonomic and aesthetic features of the product. Designed to bring a sense of lightness and good mood into a space, it does so by putting environmental needs first while also understanding comfort and emotions. Nested on a wooden frame, the shell is made entirely of industrial waste and is 100% recyclable.
Design: Andraž Šapec",717.4,DONAR shop
79,https://pepegarden.co.uk/products/erica-park-bench,Erica Park Bench,"Relax on our beautifully designed Erica wooden bench in your garden. Expertly manufactured in Scandinavian Redwood from PEFC certificated sustainably sourced timber, for lifelong durability and aesthetic appeal. Robustly constructed in the traditional manner with tight fitting glued mortise and tenon joints.This bench would be perfectly suitable for commercial areas such as parks, public gardens, woodland areas, care homes and more. The Erica bench will comfortably seat at least 3 adults.Some easy assembly is necessary, following the instructions provided, or watch the videos we have created.",625.00,Pepe
80,https://www.theurbaneditions.com/products/marston-wide-desk-on-minimalist-square-legs,Marston Wide Console Desk on Minimalist Square Legs,"The Marston wide console desk is a streamlined, minimalist and adaptable design made from a range of beautiful solid hardwoods. It is available in a range of widths and depths to suit your space and what you want to use it for, so it can work as a narrow hall table, or as a deeper depth desk for creating a home office space.  
Set on square frame legs with a modern, contemporary design, this solid wood table combines practical multi functionality with a clean, streamlined finish.
The images show a 200cm version in oak, and a 180cm version in dark ash.
This design is made to order and will be ready to ship in about 7-8 weeks.
The expandable sections below provide more information, dimensions and shipping info. International shipping costs can be quickly calculated from the Cart page.",1080.0,The Urban Editions
81,https://www.nabisottomanfurniture.co.uk/products/chesterfield-diamante-bed-frame,CHESTERFIELD DIAMANTE BED FRAME CRUSHED VELVET IN VARIOUS SIZES AND COLOURS," CHESTERFIELD DIAMANTE BED FRAMECRUSHED VELVET UPHOLSTERED.(If you would like a Mattress just add the bed to cart and wait for a pop up to get it at a discounted bundle price. Please make sure ad blocker/pop up blocker software are deactivated) This collection bed frame is lovingly hand crafted and upholstered in the UK which is sure to be a bed which will make a beautiful focal point in any bedroom. The frame is made using substantial wood panels and are hand upholstered in truly luxurious crushed velvet fabric. Generous padding, hard wearing and solid slats to ensure that the bed will look and function even after years of use.These are British hand made beds not your standard foreign stuff. Manufactured in West Yorkshire.-Luxurious design, strong build and great looking bed.-If you require a mattress add bed to cart and wait for the pop up. A Choice of mattress both are firm ortho spring mattress or 1000 pocket spring and have a reasonable foam topping on both sides to shape around your body to give you a great night’s sleep.-*Mattress will be same type as listed but material on it may differ to picture.-Delivery is included in the price.-Bed Requires Some Assembly. -Dimensions3ft Single: W100cm X L220cm4ft Small Double: W131cm x L220cm4ft6 Double: W145cm x L220cm5ft King: W161cm x L230cm6ft Superking: W190cm x L230cmHeadboard height from ground: 127cmFootboard height from ground: 65cmPlease note: All dimensions are approximate and may contain a small variance.",,Unbranded
82,https://www.collectioni.com/products/noahs-ark-lounge-swivel-chair,White Polar Bear Lounge Swivel Chair,"White Bear, Fluffy lounge swivel chair Polished steel swivel base handcrafted with New Zealand sheepskin.


Material: Sheepskin


Dimensions: L 40"" x W 35"" x H 43""
Limited edition
Ships from Los Angeles, CA

For more information, please call (310) 734.7492or e-mail info@collectioni.com","13,680.00",AP Collection
83,https://furnituremama.com/products/three-door-wardrobe-mirror-2,Wargatogel Daftar Situs Togel Terbesar - Toto Togel Online hari ini - Situs Toto Terpercaya,Wargatogel adalah situs togel terbesar di Indonesia menyediakan permainan judi online terlengkap. Situs toto terpercaya menyediakan daftar toto togel online resmi khusus untuk para bettor.,0.0,Situs Toto Togel
